Day,S,E,I,R,Total
331,2352.193279875564,0.018511047542645195,0.7803784841380927,271930.00783059286,274283.0000000001
332,2352.1913246075856,0.017455705792822008,0.7358891933012148,271930.05533049343,274283.0000000001
333,2352.189480810742,0.01646053154003816,0.6939362287624681,271930.100122429,274283.00000000006
334,2352.1877421299127,0.015522094620811252,0.654374995036409,271930.1423607805,274283.00000000006
335,2352.1861025722387,0.014637160602518545,0.617069138423866,271930.18219112884,274283.0000000001
336,2352.184556486682,0.013802679038621486,0.5818900826563029,271930.2197507517,274283.00000000006
337,2352.1830985442184,0.013015773557850713,0.5487165775598852,271930.2551691048,274283.0000000001
338,2352.1817237197415,0.01227373160872356,0.5174342878234348,271930.28856826096,274283.0000000001
339,2352.180427274651,0.011573994726835282,0.48793539725082585,271930.3200633335,274283.0000000001
340,2352.179204740476,0.010914150215355148,0.4601182357113298,271930.3497628737,274283.0000000001
341,2352.17805190351,0.010291924138323945,0.43388692817212565,271930.3777692443,274283.0000000001
342,2352.176964790178,0.009705172927580148,0.40915106242754984,271930.40417897457,274283.0000000001
343,2352.1759396535595,0.009151874061945052,0.3858253844588209,271930.429083088,274283.00000000006
344,2352.1749729603207,0.008630119764496095,0.3638295003912468,271930.4525674196,274283.0000000001
345,2352.1740613785773,0.008138111197234229,0.34308759963564456,271930.4747129107,274283.0000000001
346,2352.1732017664053,0.007674152315118617,0.3235281933873831,271930.495595888,274283.0000000001
347,2352.1723911609697,0.0072366435626324225,0.3050838678237397,271930.51528832776,274283.0000000001
348,2352.1716267683914,0.006824077285555718,0.28769105255318106,271930.5338581019,274283.0000000001
349,2352.1709059539944,0.00643503281148563,0.271289798496782,271930.5513692148,274283.00000000006
350,2352.170226233372,0.006068169369686768,0.25582357680792595,271930.56788202055,274283.0000000001
351,2352.1695852637754,0.005722221274138048,0.24123908313590192,271930.58345343184,274283.0
352,2352.168980836011,0.005395994862423604,0.2274860520164761,271930.59813711717,274283.00000000006
353,2352.168410866821,0.0050883661663800985,0.21451708162846897,271930.6119836854,274283.0
354,2352.1678733916715,0.004798275592790472,0.20228747121203258,271930.62504086155,274283.0
355,2352.1673665580797,0.004524723392460173,0.19075507016384985,271930.6373536484,274283.0
356,2352.1668886191314,0.004266767466090908,0.17988012921222474,271930.64896448416,274283.0
357,2352.1664379275285,0.0040235184969177685,0.16962516666309224,271930.6599133873,274283.0
358,2352.166012929962,0.0037941360112628136,0.15995484126587242,271930.6702380927,274282.99999999994
359,2352.1656121615556,0.003577831087237557,0.15083582007600677,271930.6799741873,274283.0
360,2352.1652342409943,0.0033738582680706607,0.14223667310504942,271930.6891552276,274283.0
361,2352.16487786574,0.003181513742692746,0.13412776364097978,271930.6978128569,274283.0
362,2352.164541807484,0.0030001347301756806,0.1264811429989009,271930.7059769148,274283.0
363,2352.1642249079423,0.0028290963803967277,0.11927045565516003,271930.71367554,274283.0
364,2352.163926074873,0.002667809086519408,0.11247084918268765,271930.7209352669,274283.0
