,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,1319.0,19.0,75.0,9345.0,0.12260643242238334,0.0017661275329986987,0.006971556051310652,0.8686558839933073,255.0,10758.0
Bora Bora,10758.0,1307.0,24.0,68.0,9359.0,0.12149098345417364,0.002230897936419409,0.006320877486521658,0.8699572411228853,256.0,10758.0
Bora Bora,10758.0,1326.0,22.0,73.0,9337.0,0.12325711098717233,0.002044989775051125,0.006785647889942369,0.8679122513478341,257.0,10758.0
Bora Bora,10758.0,1354.0,19.0,74.0,9311.0,0.12585982524632833,0.0017661275329986987,0.00687860197062651,0.8654954452500465,258.0,10758.0
Bora Bora,10758.0,1368.0,22.0,76.0,9292.0,0.1271611823759063,0.002044989775051125,0.007064510131994795,0.8637293177170478,259.0,10758.0
Bora Bora,10758.0,1382.0,25.0,71.0,9280.0,0.12846253950548428,0.0023238520171035507,0.006599739728574084,0.862613868748838,260.0,10758.0
Bora Bora,10758.0,1398.0,21.0,64.0,9275.0,0.12994980479643056,0.0019520356943669827,0.00594906116378509,0.8621490983454173,261.0,10758.0
Bora Bora,10758.0,1415.0,15.0,66.0,9262.0,0.13153002416806098,0.0013943112102621305,0.006134969325153374,0.8609406952965235,262.0,10758.0
Bora Bora,10758.0,1390.0,21.0,64.0,9283.0,0.12920617215095742,0.0019520356943669827,0.00594906116378509,0.8628927309908905,263.0,10758.0
Bora Bora,10758.0,1367.0,14.0,64.0,9313.0,0.12706822829522216,0.0013013571295779885,0.00594906116378509,0.8656813534114147,264.0,10758.0
Bora Bora,10758.0,1375.0,14.0,64.0,9305.0,0.1278118609406953,0.0013013571295779885,0.00594906116378509,0.8649377207659417,265.0,10758.0
Bora Bora,10758.0,1370.0,15.0,65.0,9308.0,0.12734709053727458,0.0013943112102621305,0.006042015244469233,0.8652165830079941,266.0,10758.0
Bora Bora,10758.0,1379.0,11.0,56.0,9312.0,0.12818367726343186,0.0010224948875255625,0.005205428518311954,0.8655883993307306,267.0,10758.0
Bora Bora,10758.0,1388.0,12.0,48.0,9310.0,0.12902026398958916,0.0011154489682097045,0.004461795872838818,0.8654024911693623,268.0,10758.0
Bora Bora,10758.0,1380.0,15.0,46.0,9317.0,0.12827663134411602,0.0013943112102621305,0.0042758877114705334,0.8660531697341514,269.0,10758.0
Bora Bora,10758.0,1388.0,16.0,51.0,9303.0,0.12902026398958916,0.0014872652909462725,0.004740658114891244,0.8647518126045733,270.0,10758.0
Bora Bora,10758.0,1421.0,16.0,43.0,9278.0,0.13208774865216583,0.0014872652909462725,0.003997025469418107,0.8624279605874698,271.0,10758.0
Bora Bora,10758.0,1453.0,16.0,36.0,9253.0,0.13506227923405836,0.0014872652909462725,0.0033463469046291134,0.8601041085703662,272.0,10758.0
Bora Bora,10758.0,1485.0,12.0,42.0,9219.0,0.13803680981595093,0.0011154489682097045,0.0039040713887339654,0.8569436698271055,273.0,10758.0
Bora Bora,10758.0,1475.0,7.0,45.0,9231.0,0.1371072690091095,0.0006506785647889942,0.004182933630786392,0.8580591187953152,274.0,10758.0
Bora Bora,10758.0,1467.0,11.0,45.0,9235.0,0.13636363636363635,0.0010224948875255625,0.004182933630786392,0.8584309351180517,275.0,10758.0
Bora Bora,10758.0,1520.0,11.0,40.0,9187.0,0.1412902026398959,0.0010224948875255625,0.0037181632273656814,0.8539691392452129,276.0,10758.0
Bora Bora,10758.0,1512.0,12.0,46.0,9188.0,0.14054656999442275,0.0011154489682097045,0.0042758877114705334,0.854062093325897,277.0,10758.0
Bora Bora,10758.0,1584.0,11.0,47.0,9116.0,0.147239263803681,0.0010224948875255625,0.004368841792154675,0.8473693995166388,278.0,10758.0
Bora Bora,10758.0,1552.0,11.0,51.0,9144.0,0.14426473322178843,0.0010224948875255625,0.004740658114891244,0.8499721137757947,279.0,10758.0
